BehaviorSpace results (NetLogo 6.4.0),Table version 2.0,,,,,,,,
红绿__Traffic 2 Lanes.nlogo,,,,,,,,,
experiment21,,,,,,,,,
01/22/2024 01:49:03:281 +0000,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,0.089475335,22.15147168,781.1274244
2,0.005,50,40,0.02,197,40,0.0915,23.85,14.425
3,0.005,50,40,0.02,230,40,0.085625,20.425,16.8
2,0.005,50,40,0.02,198,40,0.094625,23.65,14.525
3,0.005,50,40,0.02,231,40,0.088375,21.375,16.825
2,0.005,50,40,0.02,199,40,0.0955,23.35,14.6
3,0.005,50,40,0.02,232,40,0.092,22.25,16.85
2,0.005,50,40,0.02,200,40,0.09675,23.1,14.675
2,0.005,50,40,0.02,201,40,0.09725,24.05,14.8
3,0.005,50,40,0.02,233,40,0.09075,21.9,16.875
3,0.005,50,40,0.02,234,40,0.094625,21.575,16.9
2,0.005,50,40,0.02,202,40,0.093875,23.775,14.95
3,0.005,50,40,0.02,235,40,0.097625,21.3,16.925
2,0.005,50,40,0.02,203,40,0.09875,23.575,15.025
3,0.005,50,40,0.02,236,40,0.10175,21.075,16.95
2,0.005,50,40,0.02,204,40,0.101125,23.375,15.1
3,0.005,50,40,0.02,237,40,0.09625,20.825,16.975
2,0.005,50,40,0.02,205,40,0.105375,23.15,15.175
3,0.005,50,40,0.02,238,40,0.094375,21.85,17
3,0.005,50,40,0.02,239,40,0.096,21.6,17.05
2,0.005,50,40,0.02,206,40,0.10225,25.275,15.25
3,0.005,50,40,0.02,240,40,0.100375,22.625,17.1
2,0.005,50,40,0.02,207,40,0.1065,25.025,15.325
3,0.005,50,40,0.02,241,40,0.098875,22.425,17.125
2,0.005,50,40,0.02,208,40,0.1045,24.725,15.425
2,0.005,50,40,0.02,209,40,0.107875,24.475,15.5
3,0.005,50,40,0.02,242,40,0.094,22.15,17.175
2,0.005,50,40,0.02,210,40,0.106,24.15,15.6
3,0.005,50,40,0.02,243,40,0.092125,21.9,17.2
2,0.005,50,40,0.02,211,40,0.106875,23.9,15.625
2,0.005,50,40,0.02,212,40,0.11025,23.7,15.65
3,0.005,50,40,0.02,244,40,0.093625,21.625,17.275
2,0.005,50,40,0.02,213,40,0.099625,23.475,15.725
3,0.005,50,40,0.02,245,40,0.089,21.3,17.35
3,0.005,50,40,0.02,246,40,0.0885,21.075,17.375
2,0.005,50,40,0.02,214,40,0.075875,23.175,15.8
3,0.005,50,40,0.02,247,40,0.085625,20.85,17.45
2,0.005,50,40,0.02,215,40,0.06575,22.85,15.825
3,0.005,50,40,0.02,248,40,0.084125,20.55,17.55
3,0.005,50,40,0.02,249,40,0.0865,20.35,17.575
2,0.005,50,40,0.02,216,40,0.055625,22.525,15.85
2,0.005,50,40,0.02,217,40,0.056625,22.175,15.875
3,0.005,50,40,0.02,250,40,0.08175,20.025,17.625
2,0.005,50,40,0.02,218,40,0.060625,21.95,15.9
3,0.005,50,40,0.02,251,40,0.082625,19.7,17.675
2,0.005,50,40,0.02,219,40,0.06075,21.65,15.95
3,0.005,50,40,0.02,252,40,0.076375,19.4,17.775
3,0.005,50,40,0.02,253,40,0.0785,20.425,17.85
3,0.005,50,40,0.02,254,40,0.07125,20.025,17.9
3,0.005,50,40,0.02,255,40,0.070875,19.725,17.925
3,0.005,50,40,0.02,256,40,0.072375,19.425,17.95
3,0.005,50,40,0.02,257,40,0.0735,20.375,18.025
3,0.005,50,40,0.02,258,40,0.075,20.075,18.075
3,0.005,50,40,0.02,259,40,0.070625,21,18.1
3,0.005,50,40,0.02,260,40,0.07325,20.775,18.125
1,0.005,50,40,0.02,12,40,0.342969668,23.75,1.4
3,0.005,50,40,0.02,261,40,0.070625,21.65,18.175
3,0.005,50,40,0.02,262,40,0.0625,21.35,18.2
3,0.005,50,40,0.02,263,40,0.064375,21.05,18.225
3,0.005,50,40,0.02,264,40,0.06725,20.8,18.25
3,0.005,50,40,0.02,265,40,0.0605,20.4,18.3
3,0.005,50,40,0.02,266,40,0.06275,21.375,18.375
3,0.005,50,40,0.02,267,40,0.061375,21.075,18.4
3,0.005,50,40,0.02,268,40,0.05525,20.725,18.45
3,0.005,50,40,0.02,269,40,0.056875,20.425,18.5
1,0.005,50,40,0.02,13,40,0.334049029,24.65,1.5
3,0.005,50,40,0.02,270,40,0.055375,20.2,18.575
3,0.005,50,40,0.02,271,40,0.058875,20.05,18.625
3,0.005,50,40,0.02,272,40,0.059125,19.8,18.675
3,0.005,50,40,0.02,273,40,0.059375,20.825,18.725
3,0.005,50,40,0.02,274,40,0.05925,20.575,18.8
3,0.005,50,40,0.02,275,40,0.06,20.375,18.85
3,0.005,50,40,0.02,276,40,0.059875,21.3,18.95
3,0.005,50,40,0.02,277,40,0.061625,21,19.025
3,0.005,50,40,0.02,278,40,0.060875,20.675,19.125
3,0.005,50,40,0.02,279,40,0.057125,20.225,19.3
3,0.005,50,40,0.02,280,40,0.0595,19.9,19.4
3,0.005,50,40,0.02,281,40,0.063,19.625,19.525
3,0.005,50,40,0.02,282,40,0.065875,20.6,19.625
3,0.005,50,40,0.02,283,40,0.065,20.25,19.725
3,0.005,50,40,0.02,284,40,0.064375,19.875,19.875
3,0.005,50,40,0.02,285,40,0.0665,19.55,19.975
2,0.005,50,40,0.02,220,40,0.0635,21.425,15.975
2,0.005,50,40,0.02,221,40,0.065875,21.2,16
2,0.005,50,40,0.02,222,40,0.069625,21,16.025
2,0.005,50,40,0.02,223,40,0.067,20.675,16.05
2,0.005,50,40,0.02,224,40,0.069,20.45,16.1
2,0.005,50,40,0.02,225,40,0.071375,20.225,16.125
2,0.005,50,40,0.02,226,40,0.06525,20.025,16.15
2,0.005,50,40,0.02,227,40,0.06725,19.825,16.175
2,0.005,50,40,0.02,228,40,0.0675,20.775,16.2
2,0.005,50,40,0.02,229,40,0.058125,20.5,16.225
2,0.005,50,40,0.02,230,40,0.060625,21.525,16.25
2,0.005,50,40,0.02,231,40,0.065125,21.325,16.275
2,0.005,50,40,0.02,232,40,0.05775,21.125,16.3
2,0.005,50,40,0.02,233,40,0.062875,20.95,16.325
2,0.005,50,40,0.02,234,40,0.06475,20.8,16.35
2,0.005,50,40,0.02,235,40,0.06525,20.525,16.45
2,0.005,50,40,0.02,236,40,0.06975,20.4,16.475
2,0.005,50,40,0.02,237,40,0.065625,21.375,16.5
2,0.005,50,40,0.02,238,40,0.0665,21.2,16.525
2,0.005,50,40,0.02,239,40,0.066875,21.05,16.575
2,0.005,50,40,0.02,240,40,0.067625,20.825,16.6
2,0.005,50,40,0.02,241,40,0.06575,20.525,16.625
2,0.005,50,40,0.02,242,40,0.0685,21.6,16.65
2,0.005,50,40,0.02,243,40,0.071,21.4,16.675
2,0.005,50,40,0.02,244,40,0.071375,22.5,16.725
2,0.005,50,40,0.02,245,40,0.070375,22.3,16.75
2,0.005,50,40,0.02,246,40,0.07075,22.05,16.825
2,0.005,50,40,0.02,247,40,0.073125,21.925,16.85
2,0.005,50,40,0.02,248,40,0.076375,21.75,16.875
2,0.005,50,40,0.02,249,40,0.075375,22.775,16.925
2,0.005,50,40,0.02,250,40,0.078875,22.625,16.975
2,0.005,50,40,0.02,251,40,0.07575,23.7,17.025
1,0.005,50,40,0.02,14,40,0.310174029,24.3,1.625
2,0.005,50,40,0.02,252,40,0.078125,23.5,17.075
2,0.005,50,40,0.02,253,40,0.082375,23.4,17.1
2,0.005,50,40,0.02,254,40,0.083875,23.25,17.15
2,0.005,50,40,0.02,255,40,0.082875,23.15,17.175
2,0.005,50,40,0.02,256,40,0.0885,23.1,17.225
2,0.005,50,40,0.02,257,40,0.09275,22.975,17.25
2,0.005,50,40,0.02,258,40,0.097625,22.9,17.275
2,0.005,50,40,0.02,259,40,0.097125,22.725,17.325
2,0.005,50,40,0.02,260,40,0.101125,22.6,17.35
2,0.005,50,40,0.02,261,40,0.100625,22.45,17.375
2,0.005,50,40,0.02,262,40,0.1045,22.35,17.4
2,0.005,50,40,0.02,263,40,0.1075,23.475,17.45
2,0.005,50,40,0.02,264,40,0.11225,23.4,17.475
2,0.005,50,40,0.02,265,40,0.112,23.25,17.5
2,0.005,50,40,0.02,266,40,0.1165,23.175,17.525
2,0.005,50,40,0.02,267,40,0.1175,24.2,17.55
2,0.005,50,40,0.02,268,40,0.120625,24.05,17.575
2,0.005,50,40,0.02,269,40,0.1235,23.9,17.6
2,0.005,50,40,0.02,270,40,0.12275,23.8,17.65
2,0.005,50,40,0.02,271,40,0.127875,23.75,17.7
2,0.005,50,40,0.02,272,40,0.132375,23.65,17.75
2,0.005,50,40,0.02,273,40,0.132875,23.5,17.8
2,0.005,50,40,0.02,274,40,0.132125,23.375,17.85
2,0.005,50,40,0.02,275,40,0.130875,23.175,17.9
2,0.005,50,40,0.02,276,40,0.128,24.2,17.95
2,0.005,50,40,0.02,277,40,0.124875,24.05,18.025
2,0.005,50,40,0.02,278,40,0.12575,23.875,18.1
2,0.005,50,40,0.02,279,40,0.12475,23.675,18.175
2,0.005,50,40,0.02,280,40,0.124375,23.475,18.25
2,0.005,50,40,0.02,281,40,0.1255,23.275,18.325
2,0.005,50,40,0.02,282,40,0.12625,23.1,18.4
2,0.005,50,40,0.02,283,40,0.12175,22.875,18.525
2,0.005,50,40,0.02,284,40,0.12175,22.675,18.625
2,0.005,50,40,0.02,285,40,0.12225,23.7,18.725
2,0.005,50,40,0.02,286,40,0.125375,23.525,18.8
2,0.005,50,40,0.02,287,40,0.12825,23.3,18.875
2,0.005,50,40,0.02,288,40,0.128,23.15,18.975
2,0.005,50,40,0.02,289,40,0.130625,23,19.05
2,0.005,50,40,0.02,290,40,0.125125,23.925,19.15
2,0.005,50,40,0.02,291,40,0.126125,23.675,19.25
3,0.005,50,40,0.02,286,40,0.068375,21.65,20.1
2,0.005,50,40,0.02,292,40,0.123625,23.45,19.4
3,0.005,50,40,0.02,287,40,0.069125,23.725,20.225
2,0.005,50,40,0.02,293,40,0.1265,23.25,19.525
3,0.005,50,40,0.02,288,40,0.068125,24.525,20.4
2,0.005,50,40,0.02,294,40,0.13025,23.1,19.625
3,0.005,50,40,0.02,289,40,0.066625,25.325,20.55
2,0.005,50,40,0.02,295,40,0.127375,22.825,19.725
3,0.005,50,40,0.02,290,40,0.069625,24.975,20.7
2,0.005,50,40,0.02,296,40,0.127875,22.6,19.825
3,0.005,50,40,0.02,291,40,0.072375,24.6,20.8
2,0.005,50,40,0.02,297,40,0.129,22.425,19.925
2,0.005,50,40,0.02,298,40,0.129375,22.225,20.025
3,0.005,50,40,0.02,292,40,0.072875,24.15,20.925
2,0.005,50,40,0.02,299,40,0.11625,21.925,20.125
3,0.005,50,40,0.02,293,40,0.068,24.9,21.1
3,0.005,50,40,0.02,294,40,0.070875,24.475,21.25
2,0.005,50,40,0.02,300,40,0.112875,21.675,20.175
2,0.005,50,40,0.02,301,40,0.108,21.45,20.225
1,0.005,50,40,0.02,15,40,0.25659315,23.85,1.75
3,0.005,50,40,0.02,295,40,0.070125,24.05,21.375
2,0.005,50,40,0.02,302,40,0.0975,21.2,20.275
3,0.005,50,40,0.02,296,40,0.072,23.6,21.5
2,0.005,50,40,0.02,303,40,0.10025,21,20.35
3,0.005,50,40,0.02,297,40,0.072875,23.175,21.625
2,0.005,50,40,0.02,304,40,0.104125,20.8,20.4
3,0.005,50,40,0.02,298,40,0.0735,23.925,21.775
2,0.005,50,40,0.02,305,40,0.099,20.525,20.425
3,0.005,50,40,0.02,299,40,0.05925,24.725,21.85
2,0.005,50,40,0.02,306,40,0.10125,20.325,20.45
3,0.005,50,40,0.02,300,40,0.05925,24.25,21.95
2,0.005,50,40,0.02,307,40,0.10375,21.275,20.5
3,0.005,50,40,0.02,301,40,0.057875,23.725,22.075
2,0.005,50,40,0.02,308,40,0.093125,22.2,20.55
3,0.005,50,40,0.02,302,40,0.06125,24.5,22.2
2,0.005,50,40,0.02,309,40,0.094875,21.975,20.6
3,0.005,50,40,0.02,303,40,0.0635,25.25,22.25
2,0.005,50,40,0.02,310,40,0.09725,21.7,20.65
1,0.005,50,40,0.02,16,40,0.229299755,23.5,1.925
2,0.005,50,40,0.02,311,40,0.100625,21.45,20.675
3,0.005,50,40,0.02,304,40,0.065125,24.725,22.275
3,0.005,50,40,0.02,305,40,0.062875,24.175,22.375
2,0.005,50,40,0.02,312,40,0.106125,22.55,20.7
3,0.005,50,40,0.02,306,40,0.067625,25.025,22.45
2,0.005,50,40,0.02,313,40,0.094875,22.325,20.725
2,0.005,50,40,0.02,314,40,0.087625,22.125,20.775
3,0.005,50,40,0.02,307,40,0.071,24.6,22.525
2,0.005,50,40,0.02,315,40,0.074,21.85,20.825
3,0.005,50,40,0.02,308,40,0.05525,25.3,22.65
2,0.005,50,40,0.02,316,40,0.067,21.6,20.875
3,0.005,50,40,0.02,309,40,0.04425,24.775,22.725
2,0.005,50,40,0.02,317,40,0.0635,21.325,20.9
3,0.005,50,40,0.02,310,40,0.05,25.6,22.775
3,0.005,50,40,0.02,311,40,0.052625,26.4,22.8
2,0.005,50,40,0.02,318,40,0.0645,21.05,20.975
2,0.005,50,40,0.02,319,40,0.06525,22.075,21.025
3,0.005,50,40,0.02,312,40,0.056375,27.225,22.825
3,0.005,50,40,0.02,313,40,0.05725,26.825,22.9
2,0.005,50,40,0.02,320,40,0.061,23.025,21.1
3,0.005,50,40,0.02,314,40,0.061125,26.425,22.95
2,0.005,50,40,0.02,321,40,0.062,22.75,21.15
3,0.005,50,40,0.02,315,40,0.061875,26,23
2,0.005,50,40,0.02,322,40,0.0635,23.75,21.2
3,0.005,50,40,0.02,316,40,0.063875,25.625,23.025
2,0.005,50,40,0.02,323,40,0.0605,23.525,21.225
2,0.005,50,40,0.02,324,40,0.057125,23.25,21.25
3,0.005,50,40,0.02,317,40,0.06675,25.275,23.05
2,0.005,50,40,0.02,325,40,0.055375,23,21.3
3,0.005,50,40,0.02,318,40,0.066,24.875,23.125
2,0.005,50,40,0.02,326,40,0.0525,25.25,21.35
2,0.005,50,40,0.02,327,40,0.054125,25.05,21.375
3,0.005,50,40,0.02,319,40,0.068125,24.5,23.15
2,0.005,50,40,0.02,328,40,0.054125,24.75,21.425
3,0.005,50,40,0.02,320,40,0.067625,24.075,23.2
2,0.005,50,40,0.02,329,40,0.056375,24.5,21.525
2,0.005,50,40,0.02,330,40,0.058,24.2,21.6
2,0.005,50,40,0.02,331,40,0.055,23.825,21.675
2,0.005,50,40,0.02,332,40,0.0575,23.55,21.725
2,0.005,50,40,0.02,333,40,0.05875,23.2,21.8
2,0.005,50,40,0.02,334,40,0.057375,22.875,21.875
2,0.005,50,40,0.02,335,40,0.058625,22.6,21.95
2,0.005,50,40,0.02,336,40,0.0555,22.25,22
2,0.005,50,40,0.02,337,40,0.05675,21.975,22.05
2,0.005,50,40,0.02,338,40,0.0565,21.625,22.175
2,0.005,50,40,0.02,339,40,0.058375,21.35,22.25
2,0.005,50,40,0.02,340,40,0.05575,21.05,22.325
2,0.005,50,40,0.02,341,40,0.05625,20.75,22.4
2,0.005,50,40,0.02,342,40,0.06175,20.55,22.475
2,0.005,50,40,0.02,343,40,0.06025,21.5,22.525
2,0.005,50,40,0.02,344,40,0.061125,22.525,22.55
2,0.005,50,40,0.02,345,40,0.0605,23.475,22.675
2,0.005,50,40,0.02,346,40,0.0605,24.475,22.75
2,0.005,50,40,0.02,347,40,0.06525,24.25,22.8
2,0.005,50,40,0.02,348,40,0.056375,25.1,22.85
2,0.005,50,40,0.02,349,40,0.059,26.1,22.9
2,0.005,50,40,0.02,350,40,0.06225,25.85,22.925
2,0.005,50,40,0.02,351,40,0.062375,25.525,22.975
2,0.005,50,40,0.02,352,40,0.06325,25.225,23.05
2,0.005,50,40,0.02,353,40,0.063125,24.975,23.1
2,0.005,50,40,0.02,354,40,0.06475,24.675,23.175
2,0.005,50,40,0.02,355,40,0.068875,24.475,23.2
1,0.005,50,40,0.02,17,40,0.21867548,23.15,2.05
2,0.005,50,40,0.02,356,40,0.064375,24.175,23.225
2,0.005,50,40,0.02,357,40,0.06475,25.15,23.325
2,0.005,50,40,0.02,358,40,0.06775,24.925,23.375
2,0.005,50,40,0.02,359,40,0.071625,24.7,23.4
2,0.005,50,40,0.02,360,40,0.0605,24.3,23.525
2,0.005,50,40,0.02,361,40,0.06075,24.025,23.6
2,0.005,50,40,0.02,362,40,0.06275,25.05,23.7
2,0.005,50,40,0.02,363,40,0.0655,26.075,23.75
2,0.005,50,40,0.02,364,40,0.068125,25.85,23.825
2,0.005,50,40,0.02,365,40,0.065625,26.775,23.925
2,0.005,50,40,0.02,366,40,0.064,27.675,24.025
2,0.005,50,40,0.02,367,40,0.060625,27.325,24.15
2,0.005,50,40,0.02,368,40,0.06375,27.15,24.225
2,0.005,50,40,0.02,369,40,0.06625,26.85,24.325
2,0.005,50,40,0.02,370,40,0.068375,26.525,24.45
2,0.005,50,40,0.02,371,40,0.068875,26.175,24.55
2,0.005,50,40,0.02,372,40,0.0675,25.775,24.675
2,0.005,50,40,0.02,373,40,0.067875,25.425,24.775
2,0.005,50,40,0.02,374,40,0.06475,27.475,24.925
2,0.005,50,40,0.02,375,40,0.06575,27.075,25.075
2,0.005,50,40,0.02,376,40,0.06725,26.675,25.2
2,0.005,50,40,0.02,377,40,0.067375,26.25,25.325
2,0.005,50,40,0.02,378,40,0.06575,25.75,25.5
2,0.005,50,40,0.02,379,40,0.064375,25.275,25.65
2,0.005,50,40,0.02,380,40,0.061125,24.775,25.825
2,0.005,50,40,0.02,381,40,0.061625,24.325,25.925
2,0.005,50,40,0.02,382,40,0.061375,23.875,26.075
2,0.005,50,40,0.02,383,40,0.059875,23.4,26.25
2,0.005,50,40,0.02,384,40,0.061625,24.275,26.375
2,0.005,50,40,0.02,385,40,0.064875,23.925,26.475
2,0.005,50,40,0.02,386,40,0.06225,23.425,26.65
2,0.005,50,40,0.02,387,40,0.06475,24.275,26.825
2,0.005,50,40,0.02,388,40,0.065875,25.175,26.975
2,0.005,50,40,0.02,389,40,0.067875,24.85,27.075
2,0.005,50,40,0.02,390,40,0.069625,24.525,27.175
2,0.005,50,40,0.02,391,40,0.07275,24.225,27.25
2,0.005,50,40,0.02,392,40,0.061,25.075,27.375
2,0.005,50,40,0.02,393,40,0.06325,24.725,27.4
2,0.005,50,40,0.02,394,40,0.0645,24.325,27.425
2,0.005,50,40,0.02,395,40,0.0415,23.875,27.45
2,0.005,50,40,0.02,396,40,0.04425,23.5,27.475
2,0.005,50,40,0.02,397,40,0.04575,23.1,27.55
2,0.005,50,40,0.02,398,40,0.047875,22.675,27.625
2,0.005,50,40,0.02,399,40,0.045875,23.45,27.725
3,0.005,50,40,0.02,321,40,0.06975,23.65,23.25
2,0.005,50,40,0.02,400,40,0.049,23.025,27.8
3,0.005,50,40,0.02,322,40,0.06825,24.5,23.3
2,0.005,50,40,0.02,401,40,0.049875,22.575,27.9
1,0.005,50,40,0.02,18,40,0.20030048,22.725,2.175
2,0.005,50,40,0.02,402,40,0.044,22.225,27.925
3,0.005,50,40,0.02,323,40,0.069625,24.15,23.35
2,0.005,50,40,0.02,403,40,0.047875,21.925,27.975
2,0.005,50,40,0.02,404,40,0.048875,21.575,28.025
2,0.005,50,40,0.02,405,40,0.053,21.3,28.05
2,0.005,50,40,0.02,406,40,0.056375,22.3,28.075
2,0.005,50,40,0.02,407,40,0.057625,22,28.1
2,0.005,50,40,0.02,408,40,0.05925,21.675,28.15
2,0.005,50,40,0.02,409,40,0.058,22.525,28.2
2,0.005,50,40,0.02,410,40,0.0565,22.175,28.225
2,0.005,50,40,0.02,411,40,0.053125,21.8,28.275
2,0.005,50,40,0.02,412,40,0.056125,21.4,28.325
2,0.005,50,40,0.02,413,40,0.054625,21.05,28.4
2,0.005,50,40,0.02,414,40,0.056875,20.775,28.425
2,0.005,50,40,0.02,415,40,0.06125,21.875,28.45
2,0.005,50,40,0.02,416,40,0.064875,21.675,28.5
2,0.005,50,40,0.02,417,40,0.065625,21.375,28.55
2,0.005,50,40,0.02,418,40,0.059,21.15,28.575
2,0.005,50,40,0.02,419,40,0.05825,20.9,28.625
2,0.005,50,40,0.02,420,40,0.06075,20.65,28.65
2,0.005,50,40,0.02,421,40,0.061,21.65,28.7
1,0.005,50,40,0.02,19,40,0.204426206,22.35,2.3
2,0.005,50,40,0.02,422,40,0.0645,21.45,28.725
2,0.005,50,40,0.02,423,40,0.060375,21.175,28.775
2,0.005,50,40,0.02,424,40,0.06075,20.9,28.825
2,0.005,50,40,0.02,425,40,0.062375,20.7,28.85
2,0.005,50,40,0.02,426,40,0.06575,20.5,28.9
2,0.005,50,40,0.02,427,40,0.06375,20.275,28.975
2,0.005,50,40,0.02,428,40,0.067,21.35,29
2,0.005,50,40,0.02,429,40,0.067125,21.075,29.025
2,0.005,50,40,0.02,430,40,0.0605,20.725,29.05
2,0.005,50,40,0.02,431,40,0.06,20.5,29.1
2,0.005,50,40,0.02,432,40,0.063625,20.35,29.125
2,0.005,50,40,0.02,433,40,0.066875,21.425,29.15
2,0.005,50,40,0.02,434,40,0.06575,21.175,29.2
2,0.005,50,40,0.02,435,40,0.06725,21,29.225
2,0.005,50,40,0.02,436,40,0.06875,22.075,29.25
2,0.005,50,40,0.02,437,40,0.0675,21.825,29.275
2,0.005,50,40,0.02,438,40,0.070125,21.625,29.3
2,0.005,50,40,0.02,439,40,0.067,21.375,29.35
2,0.005,50,40,0.02,440,40,0.065,21.175,29.4
2,0.005,50,40,0.02,441,40,0.0665,20.975,29.425
2,0.005,50,40,0.02,442,40,0.066875,20.825,29.45
2,0.005,50,40,0.02,443,40,0.06825,20.675,29.475
2,0.005,50,40,0.02,444,40,0.065875,21.7,29.525
2,0.005,50,40,0.02,445,40,0.0695,21.525,29.55
2,0.005,50,40,0.02,446,40,0.070625,21.325,29.575
2,0.005,50,40,0.02,447,40,0.07,21.075,29.625
2,0.005,50,40,0.02,448,40,0.06725,20.8,29.7
2,0.005,50,40,0.02,449,40,0.0675,20.6,29.75
2,0.005,50,40,0.02,450,40,0.064125,20.375,29.825
2,0.005,50,40,0.02,451,40,0.067375,21.475,29.9
2,0.005,50,40,0.02,452,40,0.069875,21.35,29.95
2,0.005,50,40,0.02,453,40,0.074,21.175,30.025
2,0.005,50,40,0.02,454,40,0.0735,22.175,30.125
2,0.005,50,40,0.02,455,40,0.07175,21.85,30.25
2,0.005,50,40,0.02,456,40,0.073,21.575,30.375
2,0.005,50,40,0.02,457,40,0.07575,21.325,30.475
2,0.005,50,40,0.02,458,40,0.07125,20.975,30.6
2,0.005,50,40,0.02,459,40,0.074125,20.725,30.725
2,0.005,50,40,0.02,460,40,0.074,20.475,30.825
2,0.005,50,40,0.02,461,40,0.0785,20.325,30.95
2,0.005,50,40,0.02,462,40,0.07625,20.075,31.1
2,0.005,50,40,0.02,463,40,0.078625,21.15,31.225
2,0.005,50,40,0.02,464,40,0.07975,22.15,31.325
2,0.005,50,40,0.02,465,40,0.079625,21.9,31.45
1,0.005,50,40,0.02,20,40,0.200801206,21.925,2.45
2,0.005,50,40,0.02,466,40,0.06825,22.925,31.6
2,0.005,50,40,0.02,467,40,0.071875,22.725,31.7
3,0.005,50,40,0.02,324,40,0.07,23.775,23.4
2,0.005,50,40,0.02,468,40,0.0695,22.425,31.8
3,0.005,50,40,0.02,325,40,0.0665,24.625,23.475
2,0.005,50,40,0.02,469,40,0.073375,23.45,31.9
3,0.005,50,40,0.02,326,40,0.06925,24.275,23.525
2,0.005,50,40,0.02,470,40,0.075875,23.2,32.025
3,0.005,50,40,0.02,327,40,0.0715,23.975,23.575
2,0.005,50,40,0.02,471,40,0.07825,22.975,32.15
3,0.005,50,40,0.02,328,40,0.06325,23.575,23.65
2,0.005,50,40,0.02,472,40,0.081625,22.8,32.25
3,0.005,50,40,0.02,329,40,0.062,24.475,23.675
2,0.005,50,40,0.02,473,40,0.081125,22.55,32.375
3,0.005,50,40,0.02,330,40,0.060125,24.075,23.75
2,0.005,50,40,0.02,474,40,0.084375,22.35,32.475
3,0.005,50,40,0.02,331,40,0.060125,23.675,23.8
2,0.005,50,40,0.02,475,40,0.087125,22.125,32.6
2,0.005,50,40,0.02,476,40,0.0895,21.95,32.7
3,0.005,50,40,0.02,332,40,0.058125,23.25,23.875
3,0.005,50,40,0.02,333,40,0.06175,22.9,23.95
2,0.005,50,40,0.02,477,40,0.09125,23,32.775
3,0.005,50,40,0.02,334,40,0.064375,22.525,24.025
2,0.005,50,40,0.02,478,40,0.090125,22.775,32.875
3,0.005,50,40,0.02,335,40,0.06825,22.225,24.075
2,0.005,50,40,0.02,479,40,0.09175,23.775,33
3,0.005,50,40,0.02,336,40,0.07,23.125,24.1
2,0.005,50,40,0.02,480,40,0.097125,23.575,33.1
3,0.005,50,40,0.02,337,40,0.0595,23.875,24.15
2,0.005,50,40,0.02,481,40,0.097875,23.3,33.2
3,0.005,50,40,0.02,338,40,0.06225,23.55,24.2
2,0.005,50,40,0.02,482,40,0.100625,23.025,33.275
3,0.005,50,40,0.02,339,40,0.061875,23.15,24.275
2,0.005,50,40,0.02,483,40,0.0855,22.65,33.4
3,0.005,50,40,0.02,340,40,0.0615,22.75,24.325
2,0.005,50,40,0.02,484,40,0.091,22.4,33.425
2,0.005,50,40,0.02,485,40,0.093125,22.1,33.475
3,0.005,50,40,0.02,341,40,0.0595,22.35,24.375
2,0.005,50,40,0.02,486,40,0.0975,21.825,33.525
3,0.005,50,40,0.02,342,40,0.0595,22,24.45
2,0.005,50,40,0.02,487,40,0.090125,21.525,33.6
3,0.005,50,40,0.02,343,40,0.061875,21.7,24.475
2,0.005,50,40,0.02,488,40,0.0925,21.275,33.7
3,0.005,50,40,0.02,344,40,0.0585,21.3,24.5
2,0.005,50,40,0.02,489,40,0.093375,20.925,33.825
2,0.005,50,40,0.02,490,40,0.097375,21.85,33.925
3,0.005,50,40,0.02,345,40,0.058875,20.925,24.525
2,0.005,50,40,0.02,491,40,0.0885,21.4,34.025
3,0.005,50,40,0.02,346,40,0.061625,20.65,24.575
2,0.005,50,40,0.02,492,40,0.093375,22.35,34.05
3,0.005,50,40,0.02,347,40,0.065375,20.35,24.6
3,0.005,50,40,0.02,348,40,0.065375,21.275,24.625
2,0.005,50,40,0.02,493,40,0.087,22,34.1
2,0.005,50,40,0.02,494,40,0.09,22.95,34.2
3,0.005,50,40,0.02,349,40,0.06875,21,24.65
2,0.005,50,40,0.02,495,40,0.0905,22.65,34.275
3,0.005,50,40,0.02,350,40,0.069875,20.675,24.7
2,0.005,50,40,0.02,496,40,0.095875,22.425,34.325
3,0.005,50,40,0.02,351,40,0.072125,21.675,24.8
3,0.005,50,40,0.02,352,40,0.06175,21.375,24.825
3,0.005,50,40,0.02,353,40,0.062375,21.05,24.9
3,0.005,50,40,0.02,354,40,0.063375,20.675,25
3,0.005,50,40,0.02,355,40,0.06375,20.3,25.075
3,0.005,50,40,0.02,356,40,0.065625,21.225,25.125
3,0.005,50,40,0.02,357,40,0.067125,20.925,25.15
3,0.005,50,40,0.02,358,40,0.0695,21.875,25.2
3,0.005,50,40,0.02,359,40,0.069,21.55,25.25
3,0.005,50,40,0.02,360,40,0.06775,21.225,25.325
3,0.005,50,40,0.02,361,40,0.06825,20.95,25.4
3,0.005,50,40,0.02,362,40,0.071,21.875,25.475
3,0.005,50,40,0.02,363,40,0.072125,21.575,25.575
3,0.005,50,40,0.02,364,40,0.073125,21.225,25.625
1,0.005,50,40,0.02,21,40,0.163301206,21.5,2.625
3,0.005,50,40,0.02,365,40,0.072375,20.875,25.7
3,0.005,50,40,0.02,366,40,0.074875,20.55,25.75
3,0.005,50,40,0.02,367,40,0.072,21.35,25.875
3,0.005,50,40,0.02,368,40,0.07475,20.925,25.975
