BehaviorSpace results (NetLogo 6.4.0),Table version 2.0,,,,,,,,
红绿__Traffic 2 Lanes.nlogo,,,,,,,,,
experiment21,,,,,,,,,
01/25/2024 04:46:40:149 +0800,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,0.035224419,23.76629099,560.458621
-20,20,-8,8,,,,,,
[run number],acceleration,max-patience,number-of-cars,deceleration,[step],count turtles,mean [speed] of turtles,mean [patience] of turtles,average-wait-time
3,0.005,50,60,0.02,170,60,0.0325,20.55,22.91666667
2,0.005,50,60,0.02,202,60,0.034666667,24.61666667,26.53333333
2,0.005,50,60,0.02,203,60,0.034666667,23.96666667,26.61666667
3,0.005,50,60,0.02,171,60,0.0315,21.33333333,23
2,0.005,50,60,0.02,204,60,0.033666667,24.15,26.68333333
3,0.005,50,60,0.02,172,60,0.033166667,23.88333333,23.13333333
1,0.005,50,60,0.02,15,60,0.152149619,26.03333333,2
2,0.005,50,60,0.02,205,60,0.033666667,25.2,26.78333333
3,0.005,50,60,0.02,173,60,0.032416667,23.11666667,23.3
2,0.005,50,60,0.02,206,60,0.032666667,24.6,26.9
2,0.005,50,60,0.02,207,60,0.035083333,25.71666667,26.96666667
3,0.005,50,60,0.02,174,60,0.0355,22.36666667,23.45
2,0.005,50,60,0.02,208,60,0.035666667,26.76666667,27.05
3,0.005,50,60,0.02,175,60,0.036333333,22.36666667,23.55
2,0.005,50,60,0.02,209,60,0.036416667,26.95,27.1
3,0.005,50,60,0.02,176,60,0.03675,22.41666667,23.66666667
2,0.005,50,60,0.02,210,60,0.03575,27.16666667,27.2
3,0.005,50,60,0.02,177,60,0.036416667,24.13333333,23.73333333
2,0.005,50,60,0.02,211,60,0.0365,27.41666667,27.3
3,0.005,50,60,0.02,178,60,0.03475,25.01666667,23.86666667
2,0.005,50,60,0.02,212,60,0.03175,27.58333333,27.4
3,0.005,50,60,0.02,179,60,0.035833333,24.3,23.98333333
2,0.005,50,60,0.02,213,60,0.031416667,26.93333333,27.48333333
3,0.005,50,60,0.02,180,60,0.033333333,23.56666667,24.15
2,0.005,50,60,0.02,214,60,0.033916667,26.36666667,27.51666667
3,0.005,50,60,0.02,181,60,0.037333333,22.93333333,24.26666667
2,0.005,50,60,0.02,215,60,0.031583333,25.68333333,27.58333333
3,0.005,50,60,0.02,182,60,0.038,23.93333333,24.35
3,0.005,50,60,0.02,183,60,0.037916667,25.65,24.45
2,0.005,50,60,0.02,216,60,0.023583333,26.61666667,27.66666667
2,0.005,50,60,0.02,217,60,0.021666667,25.95,27.81666667
3,0.005,50,60,0.02,184,60,0.036833333,24.91666667,24.55
2,0.005,50,60,0.02,218,60,0.02425,26.23333333,27.9
3,0.005,50,60,0.02,185,60,0.031166667,24.13333333,24.71666667
2,0.005,50,60,0.02,219,60,0.024583333,27.28333333,27.93333333
3,0.005,50,60,0.02,186,60,0.033583333,23.38333333,24.85
2,0.005,50,60,0.02,220,60,0.026166667,26.71666667,27.96666667
3,0.005,50,60,0.02,187,60,0.035583333,22.61666667,24.95
2,0.005,50,60,0.02,221,60,0.027333333,26.93333333,28.01666667
3,0.005,50,60,0.02,188,60,0.035833333,21.91666667,25.05
2,0.005,50,60,0.02,222,60,0.02725,26.36666667,28.06666667
3,0.005,50,60,0.02,189,60,0.036833333,21.23333333,25.16666667
2,0.005,50,60,0.02,223,60,0.027833333,25.76666667,28.13333333
3,0.005,50,60,0.02,190,60,0.034916667,21.31666667,25.33333333
2,0.005,50,60,0.02,224,60,0.027583333,25.1,28.16666667
2,0.005,50,60,0.02,225,60,0.027583333,24.51666667,28.2
3,0.005,50,60,0.02,191,60,0.036916667,20.68333333,25.46666667
2,0.005,50,60,0.02,226,60,0.027916667,24.71666667,28.25
1,0.005,50,60,0.02,16,60,0.137982952,26.23333333,2.2
3,0.005,50,60,0.02,192,60,0.036666667,20.76666667,25.6
2,0.005,50,60,0.02,227,60,0.027833333,25.71666667,28.31666667
3,0.005,50,60,0.02,193,60,0.038166667,20.95,25.73333333
2,0.005,50,60,0.02,228,60,0.02325,25.06666667,28.41666667
3,0.005,50,60,0.02,194,60,0.0335,22,25.9
2,0.005,50,60,0.02,229,60,0.024416667,24.45,28.48333333
3,0.005,50,60,0.02,195,60,0.03575,22.16666667,25.96666667
2,0.005,50,60,0.02,230,60,0.024,23.8,28.58333333
3,0.005,50,60,0.02,196,60,0.032916667,22.25,26.05
2,0.005,50,60,0.02,231,60,0.025083333,23.15,28.66666667
3,0.005,50,60,0.02,197,60,0.034,23.3,26.16666667
2,0.005,50,60,0.02,232,60,0.024916667,22.55,28.73333333
3,0.005,50,60,0.02,198,60,0.033166667,22.63333333,26.3
2,0.005,50,60,0.02,233,60,0.026666667,21.95,28.81666667
3,0.005,50,60,0.02,199,60,0.035833333,22,26.41666667
2,0.005,50,60,0.02,234,60,0.027166667,22.98333333,28.88333333
3,0.005,50,60,0.02,200,60,0.037833333,21.43333333,26.48333333
2,0.005,50,60,0.02,235,60,0.029166667,24,28.95
3,0.005,50,60,0.02,201,60,0.036916667,20.75,26.53333333
2,0.005,50,60,0.02,236,60,0.028666667,24.18333333,29
3,0.005,50,60,0.02,202,60,0.03425,23.36666667,26.68333333
2,0.005,50,60,0.02,237,60,0.02975,24.48333333,29.06666667
3,0.005,50,60,0.02,203,60,0.035833333,23.48333333,26.81666667
2,0.005,50,60,0.02,238,60,0.026083333,23.9,29.1
3,0.005,50,60,0.02,204,60,0.03675,23.63333333,26.88333333
2,0.005,50,60,0.02,239,60,0.027083333,24.1,29.13333333
3,0.005,50,60,0.02,205,60,0.038583333,23.03333333,26.95
2,0.005,50,60,0.02,240,60,0.025666667,23.48333333,29.16666667
2,0.005,50,60,0.02,241,60,0.025333333,23.7,29.26666667
3,0.005,50,60,0.02,206,60,0.036333333,23.1,27.05
2,0.005,50,60,0.02,242,60,0.025833333,23.9,29.35
3,0.005,50,60,0.02,207,60,0.035166667,22.45,27.11666667
2,0.005,50,60,0.02,243,60,0.023666667,23.23333333,29.4
3,0.005,50,60,0.02,208,60,0.037166667,23.5,27.16666667
2,0.005,50,60,0.02,244,60,0.024083333,23.41666667,29.45
3,0.005,50,60,0.02,209,60,0.033166667,24.53333333,27.25
2,0.005,50,60,0.02,245,60,0.02525,22.83333333,29.51666667
2,0.005,50,60,0.02,246,60,0.024916667,23.05,29.6
3,0.005,50,60,0.02,210,60,0.02975,24.76666667,27.38333333
2,0.005,50,60,0.02,247,60,0.024583333,22.5,29.7
2,0.005,50,60,0.02,248,60,0.02725,21.96666667,29.75
2,0.005,50,60,0.02,249,60,0.025166667,23,29.8
2,0.005,50,60,0.02,250,60,0.025,22.41666667,29.85
2,0.005,50,60,0.02,251,60,0.024166667,21.76666667,29.93333333
1,0.005,50,60,0.02,17,60,0.125149619,26.46666667,2.333333333
2,0.005,50,60,0.02,252,60,0.024333333,21.98333333,30.01666667
2,0.005,50,60,0.02,253,60,0.025333333,21.36666667,30.08333333
2,0.005,50,60,0.02,254,60,0.025416667,21.55,30.16666667
2,0.005,50,60,0.02,255,60,0.025083333,20.95,30.25
2,0.005,50,60,0.02,256,60,0.025083333,21.16666667,30.3
2,0.005,50,60,0.02,257,60,0.025,20.5,30.41666667
2,0.005,50,60,0.02,258,60,0.025583333,19.88333333,30.5
2,0.005,50,60,0.02,259,60,0.02525,20.03333333,30.58333333
2,0.005,50,60,0.02,260,60,0.025666667,20.2,30.68333333
2,0.005,50,60,0.02,261,60,0.027083333,22.15,30.81666667
2,0.005,50,60,0.02,262,60,0.028333333,21.6,30.86666667
2,0.005,50,60,0.02,263,60,0.027083333,21.01666667,30.95
2,0.005,50,60,0.02,264,60,0.02725,20.41666667,31.01666667
2,0.005,50,60,0.02,265,60,0.02575,20.65,31.13333333
2,0.005,50,60,0.02,266,60,0.027916667,20.01666667,31.2
2,0.005,50,60,0.02,267,60,0.02675,19.45,31.28333333
2,0.005,50,60,0.02,268,60,0.027833333,19.66666667,31.4
2,0.005,50,60,0.02,269,60,0.026916667,20.66666667,31.53333333
2,0.005,50,60,0.02,270,60,0.02925,20.91666667,31.68333333
2,0.005,50,60,0.02,271,60,0.024166667,21.96666667,31.76666667
2,0.005,50,60,0.02,272,60,0.025333333,21.3,31.85
2,0.005,50,60,0.02,273,60,0.0265,21.55,31.98333333
1,0.005,50,60,0.02,18,60,0.116482952,25.76666667,2.466666667
2,0.005,50,60,0.02,274,60,0.027666667,20.95,32.05
2,0.005,50,60,0.02,275,60,0.02925,21.15,32.1
2,0.005,50,60,0.02,276,60,0.028666667,21.31666667,32.16666667
2,0.005,50,60,0.02,277,60,0.029833333,20.73333333,32.18333333
2,0.005,50,60,0.02,278,60,0.029,22.7,32.2
2,0.005,50,60,0.02,279,60,0.029166667,22.88333333,32.26666667
3,0.005,50,60,0.02,211,60,0.027166667,24.96666667,27.45
2,0.005,50,60,0.02,280,60,0.026833333,22.28333333,32.36666667
2,0.005,50,60,0.02,281,60,0.029583333,22.56666667,32.45
3,0.005,50,60,0.02,212,60,0.02675,24.31666667,27.51666667
3,0.005,50,60,0.02,213,60,0.026583333,23.68333333,27.58333333
2,0.005,50,60,0.02,282,60,0.026583333,21.93333333,32.46666667
3,0.005,50,60,0.02,214,60,0.027416667,23.83333333,27.7
2,0.005,50,60,0.02,283,60,0.02575,22.96666667,32.55
3,0.005,50,60,0.02,215,60,0.027166667,23.21666667,27.75
2,0.005,50,60,0.02,284,60,0.02775,23.28333333,32.61666667
3,0.005,50,60,0.02,216,60,0.02625,23.35,27.85
2,0.005,50,60,0.02,285,60,0.027083333,23.43333333,32.68333333
3,0.005,50,60,0.02,217,60,0.028,22.76666667,27.98333333
2,0.005,50,60,0.02,286,60,0.028416667,22.81666667,32.73333333
3,0.005,50,60,0.02,218,60,0.02975,23.75,28.05
2,0.005,50,60,0.02,287,60,0.027416667,23.83333333,32.76666667
1,0.005,50,60,0.02,19,60,0.099566285,25.13333333,2.616666667
2,0.005,50,60,0.02,288,60,0.027333333,23.3,32.85
3,0.005,50,60,0.02,219,60,0.024,23.9,28.18333333
2,0.005,50,60,0.02,289,60,0.027583333,23.56666667,32.88333333
3,0.005,50,60,0.02,220,60,0.024916667,23.23333333,28.28333333
2,0.005,50,60,0.02,290,60,0.02775,22.96666667,32.91666667
3,0.005,50,60,0.02,221,60,0.025833333,23.53333333,28.35
2,0.005,50,60,0.02,291,60,0.026916667,24.85,32.98333333
3,0.005,50,60,0.02,222,60,0.028166667,26.25,28.38333333
2,0.005,50,60,0.02,292,60,0.028333333,24.31666667,33.03333333
3,0.005,50,60,0.02,223,60,0.0255,25.58333333,28.43333333
2,0.005,50,60,0.02,293,60,0.02725,24.61666667,33.08333333
3,0.005,50,60,0.02,224,60,0.0235,25.68333333,28.55
2,0.005,50,60,0.02,294,60,0.029666667,26.61666667,33.1
3,0.005,50,60,0.02,225,60,0.024166667,25.06666667,28.65
2,0.005,50,60,0.02,295,60,0.029666667,26.08333333,33.15
3,0.005,50,60,0.02,226,60,0.0255,24.38333333,28.7
2,0.005,50,60,0.02,296,60,0.030166667,25.5,33.2
3,0.005,50,60,0.02,227,60,0.024333333,24.51666667,28.8
2,0.005,50,60,0.02,297,60,0.030333333,24.93333333,33.26666667
2,0.005,50,60,0.02,298,60,0.02925,25.06666667,33.35
3,0.005,50,60,0.02,228,60,0.0265,25.56666667,28.86666667
3,0.005,50,60,0.02,229,60,0.026,25.75,28.91666667
2,0.005,50,60,0.02,299,60,0.029916667,24.5,33.38333333
3,0.005,50,60,0.02,230,60,0.024333333,25.05,29
3,0.005,50,60,0.02,231,60,0.0235,25.25,29.08333333
2,0.005,50,60,0.02,300,60,0.0295,23.85,33.48333333
3,0.005,50,60,0.02,232,60,0.029083333,24.68333333,29.11666667
2,0.005,50,60,0.02,301,60,0.029416667,23.26666667,33.53333333
3,0.005,50,60,0.02,233,60,0.026416667,24.85,29.16666667
2,0.005,50,60,0.02,302,60,0.024083333,22.63333333,33.6
3,0.005,50,60,0.02,234,60,0.028,24.18333333,29.25
2,0.005,50,60,0.02,303,60,0.023916667,22.03333333,33.65
3,0.005,50,60,0.02,235,60,0.026,24.33333333,29.36666667
2,0.005,50,60,0.02,304,60,0.024,23.06666667,33.7
3,0.005,50,60,0.02,236,60,0.0295,23.66666667,29.45
2,0.005,50,60,0.02,305,60,0.023916667,22.43333333,33.76666667
3,0.005,50,60,0.02,237,60,0.029583333,23.85,29.56666667
2,0.005,50,60,0.02,306,60,0.024,22.66666667,33.86666667
3,0.005,50,60,0.02,238,60,0.03075,24,29.66666667
2,0.005,50,60,0.02,307,60,0.025333333,22.85,33.95
3,0.005,50,60,0.02,239,60,0.032833333,24.2,29.73333333
1,0.005,50,60,0.02,20,60,0.08216193,24.46666667,2.766666667
2,0.005,50,60,0.02,308,60,0.024083333,22.98333333,34.03333333
3,0.005,50,60,0.02,240,60,0.03275,23.58333333,29.78333333
3,0.005,50,60,0.02,241,60,0.031,22.81666667,29.85
3,0.005,50,60,0.02,242,60,0.029416667,22.86666667,30
2,0.005,50,60,0.02,309,60,0.024416667,23.2,34.1
3,0.005,50,60,0.02,243,60,0.028166667,23.06666667,30.11666667
2,0.005,50,60,0.02,310,60,0.022666667,24.13333333,34.2
3,0.005,50,60,0.02,244,60,0.028666667,22.4,30.21666667
2,0.005,50,60,0.02,311,60,0.02675,24.25,34.26666667
3,0.005,50,60,0.02,245,60,0.028916667,22.51666667,30.26666667
2,0.005,50,60,0.02,312,60,0.025583333,25.25,34.36666667
3,0.005,50,60,0.02,246,60,0.028333333,22.6,30.36666667
2,0.005,50,60,0.02,313,60,0.022,25.51666667,34.43333333
3,0.005,50,60,0.02,247,60,0.0255,22.7,30.48333333
2,0.005,50,60,0.02,314,60,0.018833333,24.93333333,34.48333333
3,0.005,50,60,0.02,248,60,0.025833333,22.81666667,30.6
2,0.005,50,60,0.02,315,60,0.018583333,24.28333333,34.51666667
3,0.005,50,60,0.02,249,60,0.027416667,23.86666667,30.68333333
2,0.005,50,60,0.02,316,60,0.016583333,23.6,34.6
3,0.005,50,60,0.02,250,60,0.028333333,24.03333333,30.76666667
1,0.005,50,60,0.02,21,60,0.08291193,24.66666667,2.883333333
2,0.005,50,60,0.02,317,60,0.016916667,24.6,34.7
3,0.005,50,60,0.02,251,60,0.026583333,23.35,30.91666667
2,0.005,50,60,0.02,318,60,0.0185,23.96666667,34.76666667
3,0.005,50,60,0.02,252,60,0.025666667,23.43333333,31.08333333
2,0.005,50,60,0.02,319,60,0.020166667,24.16666667,34.83333333
3,0.005,50,60,0.02,253,60,0.025166667,24.31666667,31.23333333
3,0.005,50,60,0.02,254,60,0.026,23.58333333,31.38333333
2,0.005,50,60,0.02,320,60,0.019833333,23.51666667,34.91666667
3,0.005,50,60,0.02,255,60,0.026083333,23.68333333,31.53333333
2,0.005,50,60,0.02,321,60,0.021416667,22.95,35
3,0.005,50,60,0.02,256,60,0.022416667,22.96666667,31.66666667
2,0.005,50,60,0.02,322,60,0.019416667,23.08333333,35.08333333
3,0.005,50,60,0.02,257,60,0.023083333,22.28333333,31.78333333
2,0.005,50,60,0.02,323,60,0.019083333,24.9,35.2
2,0.005,50,60,0.02,324,60,0.017083333,24.18333333,35.25
3,0.005,50,60,0.02,258,60,0.023166667,23.25,31.9
2,0.005,50,60,0.02,325,60,0.019416667,23.55,35.31666667
2,0.005,50,60,0.02,326,60,0.0175,23.65,35.4
3,0.005,50,60,0.02,259,60,0.022166667,25,32
2,0.005,50,60,0.02,327,60,0.017166667,23.81666667,35.5
3,0.005,50,60,0.02,260,60,0.02125,25.03333333,32.13333333
2,0.005,50,60,0.02,328,60,0.017916667,24.88333333,35.56666667
3,0.005,50,60,0.02,261,60,0.019,25.01666667,32.3
2,0.005,50,60,0.02,329,60,0.01875,24.28333333,35.63333333
3,0.005,50,60,0.02,262,60,0.016166667,25.1,32.46666667
2,0.005,50,60,0.02,330,60,0.016333333,23.58333333,35.7
3,0.005,50,60,0.02,263,60,0.01725,24.41666667,32.56666667
2,0.005,50,60,0.02,331,60,0.017833333,23.01666667,35.75
3,0.005,50,60,0.02,264,60,0.018166667,23.73333333,32.66666667
2,0.005,50,60,0.02,332,60,0.019166667,22.41666667,35.8
3,0.005,50,60,0.02,265,60,0.017083333,23.01666667,32.76666667
2,0.005,50,60,0.02,333,60,0.019666667,21.76666667,35.86666667
3,0.005,50,60,0.02,266,60,0.018833333,23.18333333,32.85
2,0.005,50,60,0.02,334,60,0.019583333,21.13333333,35.9
3,0.005,50,60,0.02,267,60,0.01575,23.25,32.98333333
2,0.005,50,60,0.02,335,60,0.019666667,21.4,35.93333333
3,0.005,50,60,0.02,268,60,0.016583333,24.2,33.11666667
2,0.005,50,60,0.02,336,60,0.019833333,20.81666667,35.98333333
2,0.005,50,60,0.02,337,60,0.020833333,20.15,36.05
3,0.005,50,60,0.02,269,60,0.016833333,24.35,33.21666667
2,0.005,50,60,0.02,338,60,0.021416667,22.03333333,36.11666667
3,0.005,50,60,0.02,270,60,0.018,23.61666667,33.31666667
2,0.005,50,60,0.02,339,60,0.02125,21.35,36.18333333
3,0.005,50,60,0.02,271,60,0.016583333,23.68333333,33.38333333
2,0.005,50,60,0.02,340,60,0.020666667,21.48333333,36.28333333
1,0.005,50,60,0.02,22,60,0.083245263,24.05,3.016666667
3,0.005,50,60,0.02,272,60,0.018,24.65,33.48333333
2,0.005,50,60,0.02,341,60,0.02125,22.5,36.36666667
3,0.005,50,60,0.02,273,60,0.017833333,23.88333333,33.58333333
2,0.005,50,60,0.02,342,60,0.022083333,21.81666667,36.46666667
3,0.005,50,60,0.02,274,60,0.018833333,24.03333333,33.63333333
3,0.005,50,60,0.02,275,60,0.019833333,24.13333333,33.7
2,0.005,50,60,0.02,343,60,0.023916667,22.03333333,36.53333333
3,0.005,50,60,0.02,276,60,0.018333333,23.33333333,33.75
2,0.005,50,60,0.02,344,60,0.02625,21.43333333,36.58333333
3,0.005,50,60,0.02,277,60,0.0155,23.31666667,33.85
2,0.005,50,60,0.02,345,60,0.02625,21.61666667,36.63333333
2,0.005,50,60,0.02,346,60,0.028,22.76666667,36.66666667
3,0.005,50,60,0.02,278,60,0.017416667,24.2,33.9
2,0.005,50,60,0.02,347,60,0.029833333,22.16666667,36.7
3,0.005,50,60,0.02,279,60,0.018666667,23.45,33.95
3,0.005,50,60,0.02,280,60,0.018,22.63333333,34.06666667
2,0.005,50,60,0.02,348,60,0.027,22.33333333,36.75
3,0.005,50,60,0.02,281,60,0.02025,22.73333333,34.13333333
3,0.005,50,60,0.02,282,60,0.0205,22.83333333,34.18333333
3,0.005,50,60,0.02,283,60,0.02125,22.95,34.25
2,0.005,50,60,0.02,349,60,0.0285,21.71666667,36.81666667
3,0.005,50,60,0.02,284,60,0.020416667,22.93333333,34.4
2,0.005,50,60,0.02,350,60,0.028166667,21.05,36.9
3,0.005,50,60,0.02,285,60,0.021583333,24.73333333,34.46666667
2,0.005,50,60,0.02,351,60,0.023083333,22.1,36.95
3,0.005,50,60,0.02,286,60,0.022583333,23.98333333,34.53333333
2,0.005,50,60,0.02,352,60,0.025333333,23.16666667,37.03333333
3,0.005,50,60,0.02,287,60,0.022,24,34.58333333
2,0.005,50,60,0.02,353,60,0.025166667,23.45,37.1
3,0.005,50,60,0.02,288,60,0.021416667,23.23333333,34.66666667
2,0.005,50,60,0.02,354,60,0.026333333,23.66666667,37.15
3,0.005,50,60,0.02,289,60,0.023,22.46666667,34.78333333
2,0.005,50,60,0.02,355,60,0.026083333,23.88333333,37.21666667
3,0.005,50,60,0.02,290,60,0.024916667,21.76666667,34.83333333
3,0.005,50,60,0.02,291,60,0.025333333,22.63333333,34.91666667
2,0.005,50,60,0.02,356,60,0.024833333,24.91666667,37.28333333
3,0.005,50,60,0.02,292,60,0.025,22.73333333,35.01666667
3,0.005,50,60,0.02,293,60,0.025666667,23.65,35.13333333
1,0.005,50,60,0.02,23,60,0.073172939,23.4,3.166666667
2,0.005,50,60,0.02,357,60,0.02625,25.96666667,37.33333333
3,0.005,50,60,0.02,294,60,0.026083333,22.86666667,35.25
3,0.005,50,60,0.02,295,60,0.027,23.05,35.33333333
2,0.005,50,60,0.02,358,60,0.025833333,25.35,37.38333333
3,0.005,50,60,0.02,296,60,0.027833333,23.18333333,35.46666667
2,0.005,50,60,0.02,359,60,0.026583333,26.4,37.43333333
3,0.005,50,60,0.02,297,60,0.027416667,22.48333333,35.55
2,0.005,50,60,0.02,360,60,0.024083333,26.58333333,37.48333333
3,0.005,50,60,0.02,298,60,0.031083333,22.7,35.6
2,0.005,50,60,0.02,361,60,0.025333333,26.86666667,37.51666667
2,0.005,50,60,0.02,362,60,0.026,27.13333333,37.55
3,0.005,50,60,0.02,299,60,0.029583333,22.8,35.7
2,0.005,50,60,0.02,363,60,0.027583333,26.53333333,37.6
2,0.005,50,60,0.02,364,60,0.026666667,25.95,37.63333333
3,0.005,50,60,0.02,300,60,0.0295,23,35.83333333
2,0.005,50,60,0.02,365,60,0.026666667,25.38333333,37.68333333
2,0.005,50,60,0.02,366,60,0.02725,24.81666667,37.75
3,0.005,50,60,0.02,301,60,0.030416667,22.33333333,35.9
3,0.005,50,60,0.02,302,60,0.02775,21.56666667,36.03333333
2,0.005,50,60,0.02,367,60,0.029333333,24.26666667,37.8
3,0.005,50,60,0.02,303,60,0.02925,22.58333333,36.13333333
2,0.005,50,60,0.02,368,60,0.028416667,25.35,37.86666667
1,0.005,50,60,0.02,24,60,0.061267281,22.8,3.366666667
3,0.005,50,60,0.02,304,60,0.032333333,22.75,36.23333333
2,0.005,50,60,0.02,369,60,0.029583333,24.75,37.95
3,0.005,50,60,0.02,305,60,0.033416667,22.9,36.3
3,0.005,50,60,0.02,306,60,0.034916667,22.23333333,36.4
2,0.005,50,60,0.02,370,60,0.030083333,24.13333333,38.05
3,0.005,50,60,0.02,307,60,0.033666667,22.36666667,36.51666667
2,0.005,50,60,0.02,371,60,0.030916667,23.5,38.11666667
3,0.005,50,60,0.02,308,60,0.036083333,23.4,36.58333333
2,0.005,50,60,0.02,372,60,0.022166667,24.45,38.21666667
2,0.005,50,60,0.02,373,60,0.018916667,24.63333333,38.31666667
3,0.005,50,60,0.02,309,60,0.0335,22.66666667,36.7
3,0.005,50,60,0.02,310,60,0.035333333,22.88333333,36.76666667
2,0.005,50,60,0.02,374,60,0.01975,24.88333333,38.38333333
2,0.005,50,60,0.02,375,60,0.020583333,25.03333333,38.43333333
3,0.005,50,60,0.02,311,60,0.030416667,23.05,36.83333333
2,0.005,50,60,0.02,376,60,0.018666667,26.01666667,38.51666667
3,0.005,50,60,0.02,312,60,0.029583333,23.13333333,36.9
2,0.005,50,60,0.02,377,60,0.020583333,26.98333333,38.56666667
3,0.005,50,60,0.02,313,60,0.024,23.31666667,36.96666667
2,0.005,50,60,0.02,378,60,0.018833333,27.13333333,38.66666667
3,0.005,50,60,0.02,314,60,0.024333333,22.66666667,37.03333333
2,0.005,50,60,0.02,379,60,0.020666667,26.48333333,38.75
3,0.005,50,60,0.02,315,60,0.023666667,22.81666667,37.11666667
2,0.005,50,60,0.02,380,60,0.01875,26.65,38.81666667
3,0.005,50,60,0.02,316,60,0.021166667,22.13333333,37.2
2,0.005,50,60,0.02,381,60,0.021166667,26.86666667,38.88333333
3,0.005,50,60,0.02,317,60,0.01825,21.35,37.31666667
2,0.005,50,60,0.02,382,60,0.0195,27.05,38.96666667
3,0.005,50,60,0.02,318,60,0.020833333,23.11666667,37.38333333
3,0.005,50,60,0.02,319,60,0.019916667,24.86666667,37.45
2,0.005,50,60,0.02,383,60,0.020166667,26.35,39.05
3,0.005,50,60,0.02,320,60,0.020333333,24.03333333,37.56666667
2,0.005,50,60,0.02,384,60,0.019916667,25.76666667,39.1
2,0.005,50,60,0.02,385,60,0.021583333,25.15,39.16666667
3,0.005,50,60,0.02,321,60,0.019166667,23.26666667,37.66666667
3,0.005,50,60,0.02,322,60,0.022166667,23.41666667,37.75
2,0.005,50,60,0.02,386,60,0.018,24.46666667,39.25
3,0.005,50,60,0.02,323,60,0.02225,23.53333333,37.81666667
2,0.005,50,60,0.02,387,60,0.020083333,24.66666667,39.33333333
3,0.005,50,60,0.02,324,60,0.022916667,23.63333333,37.9
2,0.005,50,60,0.02,388,60,0.019833333,24.88333333,39.43333333
3,0.005,50,60,0.02,325,60,0.024,24.63333333,37.98333333
1,0.005,50,60,0.02,25,60,0.052611623,22.15,3.516666667
2,0.005,50,60,0.02,389,60,0.018833333,25,39.5
3,0.005,50,60,0.02,326,60,0.023916667,23.83333333,38.08333333
2,0.005,50,60,0.02,390,60,0.018416667,26,39.61666667
3,0.005,50,60,0.02,327,60,0.024166667,23.96666667,38.15
2,0.005,50,60,0.02,391,60,0.018833333,25.3,39.68333333
3,0.005,50,60,0.02,328,60,0.024166667,24.03333333,38.25
2,0.005,50,60,0.02,392,60,0.018916667,24.61666667,39.71666667
3,0.005,50,60,0.02,329,60,0.024083333,23.38333333,38.28333333
2,0.005,50,60,0.02,393,60,0.019,24.76666667,39.8
3,0.005,50,60,0.02,330,60,0.02625,23.5,38.35
2,0.005,50,60,0.02,394,60,0.01875,24.9,39.9
3,0.005,50,60,0.02,331,60,0.022833333,23.6,38.41666667
2,0.005,50,60,0.02,395,60,0.02075,24.28333333,39.95
3,0.005,50,60,0.02,332,60,0.024083333,22.83333333,38.5
2,0.005,50,60,0.02,396,60,0.02275,23.65,39.98333333
3,0.005,50,60,0.02,333,60,0.024,22.13333333,38.56666667
2,0.005,50,60,0.02,397,60,0.021083333,22.96666667,40
3,0.005,50,60,0.02,334,60,0.02525,23.11666667,38.63333333
2,0.005,50,60,0.02,398,60,0.02325,23.2,40.01666667
3,0.005,50,60,0.02,335,60,0.0225,22.4,38.71666667
2,0.005,50,60,0.02,399,60,0.022333333,24.23333333,40.05
3,0.005,50,60,0.02,336,60,0.023916667,22.48333333,38.81666667
2,0.005,50,60,0.02,400,60,0.0225,25.26666667,40.15
3,0.005,50,60,0.02,337,60,0.016916667,22.56666667,38.86666667
2,0.005,50,60,0.02,401,60,0.024416667,25.43333333,40.21666667
3,0.005,50,60,0.02,338,60,0.018083333,22.66666667,38.95
2,0.005,50,60,0.02,402,60,0.024916667,24.76666667,40.25
3,0.005,50,60,0.02,339,60,0.015333333,23.53333333,39.08333333
2,0.005,50,60,0.02,403,60,0.026166667,24.13333333,40.3
3,0.005,50,60,0.02,340,60,0.017166667,23.63333333,39.16666667
2,0.005,50,60,0.02,404,60,0.024833333,26.81666667,40.38333333
2,0.005,50,60,0.02,405,60,0.026666667,27.91666667,40.4
3,0.005,50,60,0.02,341,60,0.018833333,23.86666667,39.21666667
2,0.005,50,60,0.02,406,60,0.027416667,28.11666667,40.45
3,0.005,50,60,0.02,342,60,0.020333333,24.83333333,39.25
2,0.005,50,60,0.02,407,60,0.0225,28.38333333,40.51666667
3,0.005,50,60,0.02,343,60,0.018166667,24.93333333,39.35
2,0.005,50,60,0.02,408,60,0.02475,27.83333333,40.55
3,0.005,50,60,0.02,344,60,0.018083333,24.16666667,39.48333333
2,0.005,50,60,0.02,409,60,0.023666667,27.23333333,40.6
3,0.005,50,60,0.02,345,60,0.018166667,23.45,39.53333333
2,0.005,50,60,0.02,410,60,0.024833333,27.43333333,40.66666667
3,0.005,50,60,0.02,346,60,0.020166667,23.51666667,39.6
2,0.005,50,60,0.02,411,60,0.023666667,27.68333333,40.7
3,0.005,50,60,0.02,347,60,0.018333333,22.76666667,39.68333333
2,0.005,50,60,0.02,412,60,0.02475,27.06666667,40.78333333
3,0.005,50,60,0.02,348,60,0.019916667,23.65,39.8
2,0.005,50,60,0.02,413,60,0.024166667,26.48333333,40.86666667
